"{year, month, day, Nxz, Ny, TDV, Re, ksi, chi, r/R, lfi, wall, Rvac, etawall, Rm, m, n, gamma, \[Delta]gamma, omega, \[Delta]omega, kalibr+BC}"
{2015, 6, 21, 32, 32, 0, 0, 0, 1.5, 0.25, 5.983986006837701, 0, 2, 1, 248.5, 2, 0.5, 0., 0.05, 22.56, 0.1, "homogen"}
{2015, 6, 21, 32, 32, 0, 0, 0, 1.5, 0.25, 2*Pi, 0, 2, 1, 224.2, 2, 0.5, 0., 0.01, 17.2, 0.2, "homogen"}
{2015, 6, 21, 32, 32, 0, 0, 0, 1.5, 0.25, 6.613879270715354, 0, 2, 1, 206.07, 2, 0.5, 0., 0.005, 113.5, 1, "homogen"}
{2015, 6, 21, 32, 32, 0, 0, 0, 1.5, 0.25, 6.981317007977318, 0, 2, 1, 192.3, 2, 0.5, 0., 0.05, 95.5, 1, "homogen"}
{2015, 6, 21, 32, 32, 0, 0, 0, 1.5, 0.25, 7.391982714328925, 0, 2, 1, 183, 2, 0.5, 0., 0.5, 79, 1, "homogen"}
{2015, 6, 21, 32, 32, 0, 0, 0, 1.5, 0.25, 7.853981633974483, 0, 2, 1, 171, 2, 1, 0., 0.5, 62.5, 1, "homogen"}
{2015, 6, 21, 32, 32, 0, 0, 0, 1.5, 0.25, 8.377580409572781, 0, 2, 1, 158.5052, 2, 1, 0., 0.001, 50.4, 0.1, "homogen"}
{2015, 6, 21, 32, 32, 0, 0, 0, 1.5, 0.25, 8.975979010256552, 0, 2, 1, 148.3023, 2, 1, 0., 0.001, 39.5, 0.2, "homogen"}
{2015, 6, 21, 32, 32, 0, 0, 0, 1.5, 0.25, 9.66643893412244, 0, 2, 1, 139.4031, 2, 1, 0., 0.0001, 30.4, 0.2, "homogen"}
{2015, 6, 21, 32, 32, 0, 0, 0, 1.5, 0.25, 10.471975511965978, 0, 2, 1, 132.1297, 2, 1, 0., 0.0001, 22.75, 0.01, "homogen"}
{2015, 6, 21, 32, 32, 0, 0, 0, 1.5, 0.25, 11.423973285781065, 0, 2, 1, 127.7594, 2, 1, 0., 0.0001, 16.6, 0.01, "homogen"}
{2015, 6, 23, 32, 32, 0, 0, 0, 0.5, 0.25, 11.423973285781065, 0, 2, 1, 399.369, 1, 1, 0., 0.01, 54.5, 0.1, "homogen"}
{2015, 6, 23, 32, 32, 0, 0, 0, 0.5, 0.25, 4*Pi, 0, 2, 1, 362.1134, 1, 1, 0., 0.01, 39.715, 0.01, "homogen"}
{2015, 6, 23, 32, 32, 0, 0, 0, 0.5, 0.25, 13.962634015954636, 0, 2, 1, 328.615, 1, 1, 0., 0.00001, 27.75, 0.01, "homogen"}
{2015, 6, 23, 32, 32, 0, 0, 0, 0.5, 0.25, 15.707963267948966, 0, 2, 1, 298.7445, 1, 1, 0., 0.00001, 18.35, 0.005, "homogen"}
{2015, 6, 23, 32, 32, 0, 0, 0, 0.5, 0.25, 17.951958020513104, 0, 2, 1, 273.8103, 1, 1, 0., 0.00001, 11.2827, 0.005, "homogen"}
{2015, 6, 23, 32, 32, 0, 0, 0, 0.5, 0.25, 20.943951023931955, 0, 2, 1, 439.5, 2, 0.5, 0., 0.02, 74.91, 0.005, "homogen"}
{2015, 6, 23, 32, 32, 0, 0, 0, 0.5, 0.25, 25.132741228718345, 0, 2, 1, 362.1181, 2, 0.5, 0., 0.0002, 39.67, 0.05, "homogen"}
{2015, 9, 26, 32, 32, 0, 0, 0, 1.3, 0.25, 17.951958020513104, 0, 2, 1, 141.5, 3, 2, 0., 0.0001, 22.14, 0.1, "homogen"}
{2015, 9, 26, 32, 32, 0, 0, 0, 1.3, 0.25, 17.453292519943293, 0, 2, 1, 144.34, 3, 2, 0., 0.0001, 24.52, 0.1, "homogen"}
{2015, 9, 26, 32, 32, 0, 0, 0, 1.3, 0.25, 16.98158191129618, 0, 2, 1, 147.38, 3, 2, 0., 0.0001, 26.7, 0.1, "homogen"}
{2015, 9, 26, 32, 32, 0, 0, 0, 1.3, 0.25, 16.534698176788385, 0, 2, 1, 150.59, 3, 2, 0., 0.01, 29.8, 0.3, "homogen"}
{2015, 9, 26, 32, 32, 0, 0, 0, 1.3, 0.25, 16.110731556870732, 0, 2, 1, 153.92, 3, 2, 0., 0.01, 32.6, 0.1, "homogen"}
{2015, 9, 26, 32, 32, 0, 0, 0, 1.3, 0.25, 15.707963267948966, 0, 2, 1, 157.54, 2, 2, -0.06, 0.03, 8.8, 0.2, "homogen"}
{2015, 9, 26, 32, 32, 0, 0, 0, 1.3, 0.25, 15.324842212633136, 0, 2, 1, 161.04, 2, 2, -0.1, 0.1, 9.7, 0.2, "homogen"}
{2015, 9, 26, 32, 32, 0, 0, 0, 1.3, 0.25, 15.324842212633136, 0, 2, 1, 161.04, 3, 2, -0.5, 0.5, 37.5, 1., "homogen"}
{2015, 9, 26, 32, 32, 0, 0, 0, 1.3, 0.25, 14.959965017094254, 0, 2, 1, 134.41, 2, 2, 0., 0.05, 9.83, 0.05, "homogen"}
{2015, 9, 26, 32, 32, 0, 0, 0, 1.3, 0.25, 14.612058853906015, 0, 2, 1, 168.69, 3, 2, 0., 0.05, 46, 1.0, "homogen"}
{2015, 9, 26, 32, 32, 0, 0, 0, 1.3, 0.25, 14.612058853906015, 0, 2, 1, 168.69, 2, 2, 0.1, 0.05, 11.2, 0.5, "homogen"}
{2015, 9, 26, 32, 32, 0, 0, 0, 1.3, 0.25, 14.279966607226333, 0, 2, 1, 132.1073, 2, 2, 0., 0.001, 11.6, 0.05, "homogen"}
{2015, 9, 26, 32, 32, 0, 0, 0, 1.3, 0.25, 13.962634015954636, 0, 2, 1, 132.1558, 2, 2, 0., 0.001, 12.6, 0.02, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 17.951958020513104, 0, 2, 1, 365, 2, 1, 0., 0.2, 68.8, 0.5, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 17.453292519943293, 0, 2, 1, 213.554, 1, 1, 0., 0.001, 6.265, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 16.98158191129618, 0, 2, 1, 217.177, 1, 1, 0., 0.001, 6.997, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 16.534698176788385, 0, 2, 1, 391.25, 2, 1, 0., 0.02, 88.9, 0.2, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 16.110731556870732, 0, 2, 1, 223.13, 1, 1, 0., 0.001, 8.6107, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 15.707963267948966, 0, 2, 1, 416.4, 1, 1, 0.6, 0.1, 13.9, 0.5, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 15.707963267948966, 0, 2, 1, 416.4, 2, 1, 0., 0.02, 105, 1, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 15.324842212633136, 0, 2, 1, 229, 1, 1, 0., 0.001, 10.4228, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 14.959965017094254, 0, 2, 1, 231.9296, 1, 1, 0., 0.001, 11.4078, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 14.612058853906015, 0, 2, 1, 235.015, 1, 1, 0., 0.001, 12.449, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 14.279966607226333, 0, 2, 1, 238.266, 1, 1, 0., 0.001, 13.549, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 13.962634015954636, 0, 2, 1, 241.682, 1, 1, 0., 0.001, 14.71, 0.05, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 7.853981633974483, 0, 2, 1, 154.522, 2, 1, 0., 0.01, 52.0277, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 7.391982714328925, 0, 2, 1, 164.9818, 2, 1, 0., 0.02, 64.29, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 6.981317007977318, 0, 2, 1, 177, 2, 1, 0., 0.2, 79.5, 0.8, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 6.613879270715354, 0, 2, 1, 185, 2, 1, 0., 0.01, 95.8, 0.2, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 2*Pi, 0, 2, 1, 197.3568, 2, 1, 0., 0.001, 112.98, 0.05, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 5.983986006837701, 0, 2, 1, 197.3568, 2, 1, 0., 0.005, 134.4, 0.2, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 5.711986642890532, 0, 2, 1, 234, 2, 1, 0., 0.01, 162, 0.8, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 5.463639397547467, 0, 2, 1, 260, 2, 1, 0., 0.4, 160, 20, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 5.235987755982989, 0, 2, 1, 286, 2, 1, 0., 0.04, 100, 100, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 5.235987755982989, 0, 2, 1, 286, 1, 1, -0.42, 0.1, 35.1381, 0.1, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.7, 0.25, 6.981317007977318, 0, 2, 1, 161, 2, 1, 0., 0.05, 65.6, 0.1, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.7, 0.25, 6.613879270715354, 0, 2, 1, 171, 2, 1, 0., 0.2, 75, 2, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 2*Pi, 0, 2, 1, 168, 2, 1, 0., 0.05, 83.5, 0.5, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 5.983986006837701, 0, 2, 1, 175, 2, 1, 0., 0.02, 96.9, 0.5, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 5.711986642890532, 0, 2, 1, 184.9, 2, 1, 0., 0.01, 112.7, 0.1, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 5.463639397547467, 0, 2, 1, 197.7, 2, 1, 0., 0.001, 131.96, 0.2, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 5.235987755982989, 0, 2, 1, 214.1, 2, 1, 0., 0.01, 155.2, 0.8, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 5.026548245743669, 0, 2, 1, 236, 2, 1, 0., 0.2, 180, 5, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 4.83321946706122, 0, 2, 1, 258.8, 2, 1, 0., 0.1, 220, 15, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 4.654211338651545, 0, 2, 1, 282.8352, 2, 1, 0., 0.01, 252, 1.5, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 4.487989505128276, 0, 2, 1, 313.699, 1, 1, -0.322, 0.1, 48.5, 0.2, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 4.333231246330749, 0, 2, 1, 128.634, 1, 1, 0., 0.001, 26.143, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 4.1887902047863905, 0, 2, 1, 130.1778, 1, 1, 0., 0.001, 29.431, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 2*Pi, 0, 2, 1, 155, 2, 1, 0., 0.1, 69.3, 0.5, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.9, 0.25, 5.983986006837701, 0, 2, 1, 165, 2, 1, 0., 0.1, 83.7, 1, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 17.951958020513104, 0, 2, 1, 209.4988, 1, 1, 0., 0.001, 5.588, 0.001, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 18.47995678582231, 0, 2, 1, 205.3029, 1, 1, 0., 0.001, 4.9726, 0.001, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 19.039955476301778, 0, 2, 1, 201.6791, 1, 1, 0., 0.001, 4.42397, 0.001, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 19.634954084936208, 0, 2, 1, 199.7605, 1, 1, 0., 0.001, 3.94186, 0.001, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 20.26833970057931, 0, 2, 1, 201.3565, 1, 1, 0., 0.001, 3.52158, 0.001, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 20.943951023931955, 0, 2, 1, 211.7, 1, 1, 0., 0.01, 3.15652, 0.001, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 21.666156231653748, 0, 2, 1, 358, 1, 1, 0., 0.5, 3.108, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 22.43994752564138, 0, 2, 1, 287.2868, 2, 1, 0., 0.05, 31.8666, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 23.271056693257723, 0, 2, 1, 278.1, 2, 1, 0., 0.01, 27.8, 0.3, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 24.166097335306098, 0, 2, 1, 269.31, 2, 1, 0., 0.001, 24.64, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 25.132741228718345, 0, 2, 1, 260.8638, 2, 1, 0., 0.001, 21.4846, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 26.179938779914945, 0, 2, 1, 252.8181, 2, 1, 0., 0.001, 18.56, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 27.31819698773733, 0, 2, 1, 245.2512, 2, 1, 0., 0.001, 15.9292, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 28.559933214452666, 0, 2, 1, 238.2627, 2, 1, 0., 0.001, 13.547, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.6, 0.25, 29.919930034188507, 0, 2, 1, 231.9242, 2, 1, 0., 0.0001, 11.4067, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 15.707963267948966, 0, 2, 1, 185, 1, 1, 0., 0.05, 5.2775, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 16.110731556870732, 0, 2, 1, 181, 1, 1, 0., 0.05, 4.734, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 16.534698176788385, 0, 2, 1, 179.2, 1, 1, 0., 0.05, 4.3, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 16.98158191129618, 0, 2, 1, 178.96, 1, 1, 0., 0.01, 3.8703, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 17.453292519943293, 0, 2, 1, 181.53, 1, 1, 0., 0.03, 3.5079, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 17.951958020513104, 0, 2, 1, 189.11, 1, 1, 0., 0.05, 3.187, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 18.47995678582231, 0, 2, 1, 210, 1, 1, 0., 0.3, 2.92, 0.1, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 19.039955476301778, 0, 2, 1, 265, 1, 1, 0., 0.5, 2.75, 0.1, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 19.634954084936208, 0, 2, 1, 246.1897, 2, 1, 0., 0.001, 30.145, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 20.26833970057931, 0, 2, 1, 239.439, 2, 1, 0., 0.002, 26.997, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 20.943951023931955, 0, 2, 1, 232.9261, 2, 1, 0., 0.002, 24.066, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 21.666156231653748, 0, 2, 1, 226.6645, 2, 1, 0., 0.002, 21.35, 0.02, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 22.43994752564138, 0, 2, 1, 220.6814, 2, 1, 0., 0.002, 18.83, 0.05, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 23.271056693257723, 0, 2, 1, 215.0229, 2, 1, 0., 0.002, 16.517, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 24.166097335306098, 0, 2, 1, 209.7508, 2, 1, 0., 0.002, 14.394, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 25.132741228718345, 0, 2, 1, 204.9264, 2, 1, 0., 0.002, 12.4585, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 26.179938779914945, 0, 2, 1, 200.5734, 2, 1, 0., 0.002, 10.698, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 27.31819698773733, 0, 2, 1, 196.5882, 2, 1, 0., 0.002, 9.1006, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 28.559933214452666, 0, 2, 1, 192.6447, 2, 1, 0., 0.002, 7.654, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.7, 0.25, 29.919930034188507, 0, 2, 1, 188.1755, 2, 1, 0., 0.002, 6.356, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.8, 0.25, 13.659098493868665, 0, 2, 1, 178, 1, 1, 0., 0.2, 5.62, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.8, 0.25, 14.279966607226333, 0, 2, 1, 168, 1, 1, 0., 0.05, 4.62, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.8, 0.25, 14.959965017094254, 0, 2, 1, 168.38, 1, 1, 0., 0.002, 3.855, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.8, 0.25, 15.707963267948966, 0, 2, 1, 185, 1, 1, 0., 0.1, 3.25, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.8, 0.25, 16.534698176788385, 0, 2, 1, 235, 1, 1, 0., 0.3, 2.82, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.8, 0.25, 17.453292519943293, 0, 2, 1, 216.9242, 2, 1, 0., 0.01, 29.045, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.8, 0.25, 18.47995678582231, 0, 2, 1, 206.6804, 2, 1, 0., 0.002, 23.77, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.8, 0.25, 19.634954084936208, 0, 2, 1, 197.189, 2, 1, 0., 0.002, 19.137, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.8, 0.25, 20.943951023931955, 0, 2, 1, 188.6553, 2, 1, 0., 0.002, 15.14, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.8, 0.25, 22.43994752564138, 0, 2, 1, 181.4185, 2, 1, 0., 0.002, 11.7341, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.8, 0.25, 24.166097335306098, 0, 2, 1, 175.6087, 2, 1, 0., 0.002, 8.86, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.9, 0.25, 10.471975511965978, 0, 2, 1, 162.4, 1, 1, 0., 0.05, 9.945, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.9, 0.25, 10.833078115826874, 0, 2, 1, 160.44, 1, 1, 0., 0.01, 8.72986, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.9, 0.25, 11.21997376282069, 0, 2, 1, 158.8756, 1, 1, 0., 0.005, 7.61596, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.9, 0.25, 11.635528346628861, 0, 2, 1, 157.4659, 1, 1, 0., 0.005, 6.598, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.9, 0.25, 12.083048667653049, 0, 2, 1, 156.2677, 1, 1, 0., 0.005, 5.678, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.9, 0.25, 12.566370614359172, 0, 2, 1, 156.0231, 1, 1, 0., 0.001, 4.8653, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.9, 0.25, 13.089969389957473, 0, 2, 1, 159.0865, 1, 1, 0., 0.001, 4.171, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.9, 0.25, 13.659098493868665, 0, 2, 1, 172.2, 1, 1, 0., 0.1, 3.45, 0.05, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.9, 0.25, 14.279966607226333, 0, 2, 1, 222, 1, 1, 0., 0.5, 3.253, 0.05, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 0.9, 0.25, 14.959965017094254, 0, 2, 1, 203.9838, 2, 1, 0., 0.001, 33.605, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 4.053667940115862, 0, 2, 1, 149.7515, 1, 1, 0., 0.001, 46.5507, 0.001, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 4.1887902047863905, 0, 2, 1, 145.2726, 1, 1, 0., 0.001, 41.4761, 0.001, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 4.333231246330749, 0, 2, 1, 141.0959, 1, 1, 0., 0.001, 36.787, 0.005, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 4.487989505128276, 0, 2, 1, 137.246, 1, 1, 0., 0.001, 32.471, 0.005, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 4.654211338651545, 0, 2, 1, 133.7726, 1, 1, 0., 0.001, 28.511, 0.005, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 4.83321946706122, 0, 2, 1, 130.7676, 1, 1, 0., 0.001, 24.897, 0.005, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 5.026548245743669, 0, 2, 1, 128.403, 1, 1, 0., 0.001, 21.624, 0.005, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 5.235987755982989, 0, 2, 1, 127.0325, 1, 1, 0., 0.001, 18.6915, 0.005, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 5.463639397547467, 0, 2, 1, 127.5539, 1, 1, 0., 0.001, 16.125, 0.005, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 5.711986642890532, 0, 2, 1, 134.3228, 1, 1, 0., 0.005, 14.122, 0.005, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.6, 0.25, 5.983986006837701, 0, 2, 1, 213.5466, 2, 1, 0., 0.05, 133, 1, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.7, 0.25, 4.053667940115862, 0, 2, 1, 139.2994, 1, 1, 0., 0.001, 38.9373, 0.001, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.7, 0.25, 4.1887902047863905, 0, 2, 1, 135.8388, 1, 1, 0., 0.001, 34.6643, 0.001, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.7, 0.25, 4.333231246330749, 0, 2, 1, 132.7506, 1, 1, 0., 0.001, 30.727, 0.001, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.7, 0.25, 4.487989505128276, 0, 2, 1, 130.1288, 1, 1, 0., 0.001, 27.116, 0.005, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.7, 0.25, 4.654211338651545, 0, 2, 1, 128.1495, 1, 1, 0., 0.001, 23.831, 0.005, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.7, 0.25, 4.83321946706122, 0, 2, 1, 127.1775, 1, 1, 0., 0.001, 20.874, 0.005, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.7, 0.25, 5.026548245743669, 0, 2, 1, 128.169, 1, 1, 0., 0.001, 18.289, 0.005, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.7, 0.25, 5.235987755982989, 0, 2, 1, 136.3452, 1, 1, 0., 0.005, 16.394, 0.005, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.7, 0.25, 5.463639397547467, 0, 2, 1, 223.0906, 2, 1, 0., 0.02, 157, 0.5, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.7, 0.25, 5.711986642890532, 0, 2, 1, 204.6159, 2, 1, 0., 0.001, 132.7, 0.5, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.7, 0.25, 5.983986006837701, 0, 2, 1, 190.4109, 2, 1, 0., 0.001, 112.5, 0.5, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 4.487989505128276, 0, 2, 1, 128.1926, 1, 1, 0., 0.001, 23.18, 0.05, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 4.654211338651545, 0, 2, 1, 130.0332, 1, 1, 0., 0.001, 20.6236, 0.05, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 4.83321946706122, 0, 2, 1, 143, 1, 1, 0., 0.1, 19.205, 0.01, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 5.235987755982989, 0, 2, 1, 214., 2, 1, 0., 0.005, 155.2, 0.5, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 5.463639397547467, 0, 2, 1, 197.7, 2, 1, 0., 0.005, 131.7, 0.5, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 5.711986642890532, 0, 2, 1, 184.873, 2, 1, 0., 0.001, 112.6, 0.2, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 5.983986006837701, 0, 2, 1, 175.0371, 2, 1, 0., 0.005, 96.14, 0.2, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 6.283185307179586, 0, 2, 1, 168.1, 2, 1, 0., 0.05, 83, 1, "homogen"}
{2015, 9, 27, 32, 32, 0, 0, 0, 1.8, 0.25, 6.613879270715354, 0, 2, 1, 158.2063, 2, 1, 0., 0.001, 67.57, 0.2, "homogen"}
